orgnr_frtk,yrkeskode,antall_stillinger
932965771,4222,2
932965771,1324,1
932965771,2431,1
932965771,3413,1
932965771,1221,1
932965771,2433,2
932965771,2511,2
988841951,1211,2
983898165,7231,3
983898165,5223,3
983898165,4226,1
983898165,1221,1
914425182,5223,1
914425182,3511,1
914425182,1211,1
977199832,7231,1
977199832,5223,1
977199832,4226,1
980352706,1349,1
980352706,7231,10
980352706,9122,2
980352706,5223,14
980352706,1211,2
980352706,3321,1
980352706,7125,1
980352706,7213,1
980352706,1324,2
980352706,4311,1
980352706,4226,1
920335748,5223,1
916311400,7233,1
916311400,7231,6
916311400,5223,3
946047740,7231,2
946047740,5223,1
931249789,3511,2
931249789,2522,1
931249789,2511,1
974361981,7231,1
974361981,4226,1
947249967,7231,1
947249967,5223,1
966377607,7233,2
999301061,7231,2
947556819,5249,1
947556819,7231,4
947556819,1211,1
947556819,4222,1
947556819,4321,2
947556819,2411,1
947556819,3322,4
917898987,1420,1
918873775,7231,1
918873775,1420,1
994110756,3312,1
818709722,7411,2
951007722,1349,1
951007722,2621,1
951007722,1211,1
951007722,1321,1
951007722,3115,1
951007722,2511,1
912183025,3119,1
912183025,1349,1
912183025,3114,2
912183025,3117,1
912183025,1321,1
912183025,3115,9
912183025,2411,1
912183025,1221,1
989077538,2265,1
989077538,3423,2
914794439,2513,2
996830551,7512,1
996830551,5132,3
996830551,1211,1
996830551,4224,3
996830551,1411,1
996830551,5120,14
996830551,1412,1
996830551,5131,7
996830551,3434,1
920520359,3322,1
959272204,1120,1
959272204,1219,1
959272204,1349,4
959272204,7233,1
959272204,5411,20
959272204,3112,4
959272204,7133,9
959272204,3323,1
959272204,3132,3
959272204,1323,2
959272204,2423,1
959272204,9611,1
959272204,7126,3
959272204,2142,1
959272204,5153,1
991905421,3512,1
957597076,2519,1
957597076,2521,10
957597076,3511,18
957597076,1221,1
957597076,2511,14
914577047,3432,2
984154658,5249,1
984154658,5223,1
913307305,2166,2
913307305,2511,4
990624968,5223,1
964118191,3119,1
964118191,7233,1
964118191,2131,1
964118191,6221,6
964118191,1321,3
964118191,1324,1
964118191,1212,1
964118191,4311,2
964118191,2411,1
964118191,2631,1
964118191,1221,2
964118191,2132,1
964118191,7511,1
911610744,9329,1
911610744,7233,2
911610744,2131,1
911610744,2412,1
911610744,6221,2
911610744,3116,1
911610744,4110,1
911610744,1321,1
911610744,4322,6
911610744,8131,1
911610744,8160,7
911610744,4311,1
911610744,2411,1
916146337,3142,1
916146337,3119,3
916146337,1349,2
916146337,2131,2
916146337,5246,1
916146337,6221,2
916146337,3257,1
916146337,4321,4
916146337,1323,1
916146337,1324,4
916146337,1312,3
916146337,2423,1
916146337,2411,2
916146337,3322,1
916146337,3331,2
916146337,2511,1
916146337,5244,2
959352887,3142,6
959352887,1219,1
959352887,9329,2
959352887,3119,31
959352887,1349,19
959352887,2519,2
959352887,3359,1
959352887,7233,14
959352887,3122,3
959352887,7412,9
959352887,3212,2
959352887,2131,23
959352887,3112,2
959352887,7544,1
959352887,3511,1
959352887,7411,9
959352887,3114,3
959352887,2412,4
959352887,1211,4
959352887,2413,1
959352887,1223,1
959352887,6221,178
959352887,3257,2
959352887,2422,1
959352887,3323,4
959352887,9412,2
959352887,4110,1
959352887,4321,3
959352887,1330,1
959352887,1323,3
959352887,1321,16
959352887,1324,3
959352887,1312,44
959352887,4322,7
959352887,3115,13
959352887,3412,5
959352887,8160,10
959352887,1222,3
959352887,2423,6
959352887,1212,6
959352887,3313,1
959352887,4311,3
959352887,2431,4
959352887,3413,1
959352887,9112,13
959352887,5151,3
959352887,1412,1
959352887,2411,8
959352887,7126,1
959352887,1221,3
959352887,3322,5
959352887,2142,1
959352887,2141,3
959352887,7511,16
959352887,3331,1
959352887,1213,1
959352887,2522,6
959352887,2511,3
959352887,4323,1
959352887,8344,1
959352887,0,3
959352887,5153,4
959352887,2250,2
985829217,3152,2
990448736,3119,3
990448736,8219,2
990448736,2519,2
990448736,2149,2
990448736,7233,53
990448736,2164,1
990448736,2621,1
990448736,7231,1
990448736,7411,2
990448736,3114,1
990448736,3311,1
990448736,3257,1
990448736,3117,6
990448736,3323,3
990448736,3116,1
990448736,2113,1
990448736,4110,2
990448736,4321,8
990448736,8332,2
990448736,1321,3
990448736,1324,3
990448736,1322,1
990448736,4322,5
990448736,4313,6
990448736,3115,17
990448736,8212,4
990448736,8211,2
990448736,8113,2
990448736,8131,3
990448736,8121,2
990448736,8141,1
990448736,2423,5
990448736,4416,1
990448736,1212,1
990448736,3313,2
990448736,4311,2
990448736,2431,1
990448736,2411,2
990448736,7215,3
990448736,2142,1
990448736,2151,1
990448736,2146,1
990448736,2141,1
990448736,7212,3
990448736,2511,2
990448736,3118,7
990448736,8344,2
990448736,7322,1
990448736,7222,2
971175621,1120,1
971175621,5141,3
987687673,3313,1
987687673,1221,1
987687673,3322,1
997383966,7412,1
997383966,3115,1
918494316,2411,3
991308954,3114,1
985823952,5223,2
985823952,1420,2
918705058,7233,2
918705058,1324,1
918705058,1312,1
918705058,4311,1
918705058,2411,1
918705058,3322,1
998413281,3333,1
998413281,7114,19
998413281,7411,208
998413281,9313,5
998413281,7127,4
998413281,8212,3
998413281,7214,3
998413281,7126,18
998413281,5245,1
998413281,7115,9
914167450,7411,17
991318631,4110,3
918494138,7126,1
916973012,7132,1
986478396,1321,1
917520429,1211,1
917520429,7213,3
911660334,7213,3
911660334,7132,4
994541234,7412,1
994541234,9623,7
994541234,3322,3
913750845,5169,3
913750845,3322,2
913750845,0,1
814073432,7511,1
996708322,5223,19
996708322,2433,2
996708322,3322,6
996708322,5244,3
960127382,5120,13
960127382,5131,4
879999642,5120,3
913371054,5223,1
994917498,7231,2
983502946,9112,1
983502946,5151,1
988953202,1120,1
988953202,1321,1
984085958,9412,1
913599608,5120,36
913599608,5131,50
996335429,3119,4
996335429,2359,1
996335429,2621,1
996335429,3114,2
996335429,3113,1
996335429,3117,10
996335429,3323,1
996335429,1323,1
996335429,3115,3
996335429,3412,2
996335429,8212,1
996335429,1222,1
996335429,7311,2
996335429,3313,1
996335429,1221,1
996335429,2433,12
996335429,2141,2
996335429,7212,1
996335429,3118,1
921168292,5120,1
813078732,3152,1
915579973,9112,2
989220780,9412,2
989220780,5120,1
986358668,2264,1
986358668,5321,9
986358668,9412,4
986358668,5120,4
986358668,1342,3
986358668,1344,1
986358668,3412,2
986358668,2634,3
986358668,9112,2
986358668,2635,1
986358668,3343,1
986358668,2223,17
921386540,1120,1
921386540,1439,1
921386540,1349,2
921386540,2262,4
921386540,2413,1
921386540,1223,1
921386540,2263,1
921386540,3323,2
921386540,1330,1
921386540,2212,1
921386540,1222,1
921386540,3313,2
921386540,2431,4
921386540,2411,2
921386540,1221,2
921386540,2433,5
978603769,2131,3
978603769,2412,1
978603769,1221,2
978603769,3322,1
996927008,1120,1
999178839,1420,2
974251515,1349,3
974251515,7231,10
974251515,3512,1
974251515,5223,1
974251515,2413,8
974251515,4110,3
974251515,4222,2
974251515,1321,2
974251515,4322,2
974251515,1222,1
974251515,2431,2
974251515,2631,1
974251515,1221,2
974251515,3322,7
999108180,5223,1
999217885,3321,28
998750881,3313,1
992124954,7127,1
992124954,8160,4
992124954,7511,26
950207221,7412,2
950207221,7422,4
915243665,3322,1
911984954,3117,7
911984954,7222,4
999338216,7231,1
941627943,7122,2
941627943,7131,2
913880498,2431,2
982730147,2519,1
982730147,1221,1
982730147,2511,5
997977939,8342,2
997977939,8332,2
820397592,2512,2
880308572,2423,1
915802885,1431,1
912119637,3423,1
917237344,3422,1
914443075,5242,4
814868192,5242,1
814868192,1431,1
917157294,3422,1
913315480,5311,2
913315480,5321,1
988331651,2342,6
976717058,5311,3
976717058,2342,3
976717058,2351,1
997045394,5132,2
997045394,4224,1
997045394,5120,3
910854798,4321,1
910854798,2142,5
910854798,7115,2
961627001,8332,1
979843445,1120,1
979843445,7127,6
815804562,7127,3
984098901,7119,13
984098901,1349,2
984098901,4110,2
984098901,8343,4
984098901,3313,1
984098901,5151,1
984098901,2223,15
998242312,3311,3
914302072,7422,1
996564320,5321,1
950428643,1212,1
950428643,3313,3
996546667,9112,6
930409715,1349,1
930409715,7411,2
930409715,3115,1
991450777,7119,4
991450777,7124,11
991450777,1323,2
991450777,7132,5
991450777,2161,1
976007425,2519,4
976007425,2431,1
976007425,2434,1
976007425,5244,1
915270646,9312,5
992193425,5223,2
992193425,2431,1
952318225,3119,1
952318225,7233,1
952318225,3112,1
952318225,3257,1
952318225,8114,2
952318225,1212,1
976734785,3511,1
976734785,2413,1
976734785,3514,1
976734785,2511,10
991906509,2412,1
977203082,5223,4
977203082,3323,1
977203082,4222,2
977203082,4321,1
977203082,2431,3
977203082,1420,1
910253158,1120,1
910253158,1219,1
910253158,3119,2
910253158,1349,4
910253158,2164,3
910253158,3112,5
910253158,3511,1
910253158,3114,1
910253158,3113,6
910253158,2412,1
910253158,2413,2
910253158,2111,1
910253158,2114,2
910253158,6221,2
910253158,3257,1
910253158,2432,3
910253158,3117,1
910253158,2162,1
910253158,1330,2
910253158,1323,4
910253158,1321,3
910253158,3412,1
910253158,2133,3
910253158,2423,1
910253158,1212,1
910253158,2132,2
910253158,2142,12
910253158,2152,4
910253158,2151,6
910253158,2146,2
910253158,2143,1
910253158,7542,1
918836519,1120,5
918836519,1219,3
918836519,3119,42
918836519,1349,37
918836519,2519,1
918836519,2149,4
918836519,7233,1
918836519,3123,2
918836519,2164,40
918836519,3212,2
918836519,2131,3
918836519,3141,2
918836519,3112,221
918836519,3511,4
918836519,7411,2
918836519,3114,22
918836519,3113,37
918836519,1211,1
918836519,2413,4
918836519,3321,1
918836519,2111,9
918836519,2114,56
918836519,6221,17
918836519,3257,2
918836519,9312,1
918836519,2432,1
918836519,3117,7
918836519,3116,1
918836519,4110,2
918836519,7127,2
918836519,2162,30
918836519,1323,14
918836519,1321,9
918836519,1324,13
918836519,1322,9
918836519,1312,1
918836519,3115,1
918836519,2120,1
918836519,2133,7
918836519,2423,1
918836519,1212,1
918836519,2512,4
918836519,3313,5
918836519,2431,2
918836519,2411,2
918836519,2632,1
918836519,2631,2
918836519,7126,3
918836519,1221,1
918836519,2132,3
918836519,2161,3
918836519,2142,187
918836519,2152,23
918836519,2151,15
918836519,2146,40
918836519,2141,12
918836519,2144,16
918836519,2143,1
918836519,7542,20
918836519,2511,4
918836519,3315,1
918836519,3118,2
918836519,1114,1
918836519,4323,2
918836519,0,3
990341095,3214,2
991586350,9629,1
991586350,4321,1
991586350,9333,3
991586350,4323,1
991586350,0,17
891312202,1349,7
891312202,7412,6
891312202,3112,4
891312202,7411,23
891312202,3113,3
891312202,3257,1
891312202,7213,8
891312202,7127,2
891312202,1321,1
891312202,1212,1
891312202,7126,10
891312202,7421,10
891312202,2142,6
891312202,7212,2
990535116,1345,1
917786429,7127,3
981603397,1349,1
981603397,7412,1
981603397,7411,1
981603397,2431,1
981603397,3322,1
981603397,7542,1
981603397,1420,1
936261892,7233,1
986196579,7233,3
913591283,1439,2
913591283,2413,3
913591283,4214,4
913591283,4222,3
913591283,2431,1
913591283,1221,2
913591283,3322,2
913591283,5244,2
981479858,5246,1
980393216,4110,2
980393216,4321,1
980393216,3254,2
911753367,4311,1
977471370,8142,1
977471370,7212,2
959209413,7213,2
959209413,7127,1
911959801,7115,8
983395678,4321,1
922066620,2643,300
912846873,8332,4
948162857,1221,1
948162857,3322,1
948162857,2511,1
913547829,7411,13
913547829,1321,6
917988382,5120,6
917988382,9112,1
917988382,5131,10
986502319,5311,1
986502319,2342,6
995907585,2342,2
984030126,1120,1
984030126,3119,2
984030126,7233,3
984030126,7411,3
984030126,3113,1
984030126,3115,9
984030126,8211,4
985935122,1321,1
985935122,8142,2
985935122,7222,1
995392801,8322,2
982188768,4311,1
982188768,2431,1
982188768,2411,2
982188768,1221,1
982188768,3322,1
982188768,1420,1
971496134,2342,1
999557511,5311,10
999557511,2342,48
911744708,5120,3
911744708,5131,3
911744708,3434,2
979735588,2342,3
979735588,2351,1
998570328,2211,1
998570328,3256,2
918410503,5329,2
981883683,5329,2
921147465,5132,4
999252362,5223,1
935196590,2433,1
996082202,7112,1
975363201,7122,2
975363201,7112,4
986058702,7131,7
986760830,3123,1
986760830,7114,4
986760830,3112,1
986760830,1323,1
986760830,7112,4
986760830,2423,1
986760830,2142,2
994064940,7112,3
917180261,7114,2
917180261,7122,1
917180261,7112,1
974349094,9313,1
985031061,7122,100
985031061,7112,41
982715067,7112,9
936699324,7112,6
936699324,8344,2
912047709,7112,2
912047709,8171,1
999154336,7114,3
999154336,7112,2
999154336,7115,2
992666986,1120,1
992666986,5223,2
992666986,7112,2
911684608,7112,2
926380877,7112,1
997105818,5329,1
997105818,2261,3
913091345,7112,1
971348690,4110,1
995700077,7112,4
981937589,7112,2
985019290,7119,2
985019290,7112,11
995498545,7114,1
995498545,7122,1
995498545,7112,7
816596912,5223,2
916601743,7115,2
961721652,1120,2
961721652,2211,1
961721652,1349,1
961721652,5419,1
961721652,2149,1
961721652,3256,1
961721652,2223,5
981059433,7112,2
998409764,7112,1
970969780,7122,3
970969780,8332,1
880993062,7112,1
920730469,7112,2
987560177,7122,5
895933562,7112,2
990395969,7112,1
963391714,7112,4
915624197,7112,4
969026422,7112,2
917435596,7114,1
974416611,7112,1
996379604,7112,7
975930025,7112,1
950057408,4110,2
950057408,7112,2
913147111,4110,1
913147111,7112,4
930272086,7112,3
911882450,7114,2
996690318,7122,1
993474703,7122,2
921490224,7112,1
998865336,7112,1
890728022,7112,1
979345097,7122,4
979345097,7112,7
861410072,7112,1
981213130,7112,2
915970958,7112,1
988664154,7112,8
988664154,7115,1
997819950,7112,11
989166670,1349,2
989166670,2359,3
989166670,5419,1
989166670,2621,22
989166670,4224,9
989166670,5113,16
989166670,1431,1
993595675,1120,1
993595675,3119,2
993595675,1349,15
993595675,2359,13
993595675,7233,2
993595675,8342,2
993595675,2621,10
993595675,5223,7
993595675,3112,2
993595675,2652,2
993595675,7411,1
993595675,5246,2
993595675,4224,3
993595675,2432,3
993595675,4225,2
993595675,1330,1
993595675,1323,1
993595675,4313,2
993595675,3313,2
993595675,4311,2
993595675,5113,49
993595675,2431,1
993595675,9112,1
993595675,5151,1
993595675,4226,1
993595675,1412,4
993595675,2132,1
993595675,1431,2
993595675,7211,1
993595675,3433,2
993595675,7115,7
993595675,5153,7
993595675,1420,1
993595675,5414,1
991500502,1219,2
991500502,1349,3
991500502,2359,3
991500502,7233,2
991500502,2621,11
991500502,5223,1
991500502,5246,1
991500502,5120,5
991500502,4110,1
991500502,8171,1
991500502,5113,9
991500502,9112,2
991500502,1412,1
991500502,5131,12
991500502,3434,6
991500502,2655,2
991500502,1431,4
991500502,3433,1
991500502,7115,3
971523662,5311,4
971523662,2342,10
995642034,1120,1
995642034,1219,1
995642034,1349,4
995642034,2359,7
995642034,2621,5
995642034,4224,1
995642034,2432,3
995642034,3432,1
995642034,5120,3
995642034,3313,1
995642034,4311,2
995642034,4226,6
995642034,1221,2
995642034,1431,1
995642034,3433,1
911626519,2641,1
990738785,5223,2
990738785,1420,2
897761602,2519,10
897761602,2511,1
999110029,2631,1
976576586,5223,1
976576586,1420,1
970168842,2354,1
970168842,3359,2
970168842,3313,2
970168842,1431,1
841942442,4311,1
988391077,1120,2
988391077,2354,1
988391077,3359,2
988391077,2421,2
988391077,1431,1
974478668,1219,2
974478668,1349,1
974478668,3341,1
974478668,5120,1
974478668,1345,1
974478668,4311,1
974478668,2411,1
974478668,3434,1
974684144,1349,1
940720958,4110,2
990918023,2652,1
995082314,2310,1
991253521,5311,3
991253521,2342,7
976521757,2642,1
993426008,1120,1
986593268,1120,1
986593268,2413,2
986593268,3323,1
986593268,4321,1
986593268,3115,2
986593268,4311,1
986593268,2144,1
923265562,1120,1
923265562,3112,2
923265562,3334,3
923265562,3311,1
923265562,1323,2
923265562,1346,2
923265562,1221,2
923265562,2142,1
923265562,3343,1
923265562,5153,1
987005025,8322,6
915886949,5223,38
915886949,3240,1
915886949,2166,1
915886949,1420,42
912722597,1221,2
919509945,5141,2
917372012,7231,1
980184110,2642,1
942429576,1321,1
942429576,8142,3
942429576,7222,3
915340458,5223,1
818296932,1323,1
818296932,7115,2
991954104,1323,2
974526859,5223,1
914459273,1420,1
958880596,1420,1
995805871,5223,3
993090514,5223,1
993090514,1420,1
912843416,5221,1
912843416,4321,2
889299932,5223,2
998391563,5223,1
987471131,4321,2
994549375,5132,16
994549375,5223,29
994549375,4224,12
994549375,3313,1
994549375,9112,5
912972496,5223,1
897140802,5223,2
986274944,1349,1
986274944,2519,3
986274944,2512,8
986274944,2511,1
916012683,2412,1
916012683,4110,1
916012683,3312,4
916012683,1346,1
916012683,4311,2
916012683,2511,1
998748968,1420,7
997409450,5243,7
997409450,3322,37
888941762,2519,2
888941762,5223,2
888941762,3114,1
888941762,3322,7
940351022,3112,1
940351022,4110,1
980386562,7411,3
997304683,5223,8
990689164,2641,1
990689164,2432,1
990689164,2431,3
986203990,5223,1
921228635,9612,2
988580945,2611,2
860648342,7412,1
940317045,7221,1
940317045,7115,2
940317045,7222,1
970052267,8342,1
987732717,7223,1
913856635,7221,2
918538291,4224,1
918538291,5153,1
881637332,5223,1
995605503,5223,1
995605503,1420,1
917290822,3321,6
913423585,3313,1
948804646,8332,6
990599920,8343,2
929394402,7511,2
955028228,7115,2
983145310,1349,1
983145310,7233,10
983145310,3122,1
983145310,3112,1
983145310,7411,2
983145310,8343,1
983145310,4321,1
983145310,1321,2
983145310,4322,1
983145310,3115,3
983145310,3412,1
983145310,7132,3
983145310,7214,11
983145310,4311,1
983145310,9611,1
983145310,7126,7
983145310,2144,5
983145310,3151,1
996345556,8350,3
996345556,3152,2
945966149,2412,1
945966149,3115,1
945966149,2423,1
945966149,4311,4
945966149,2144,2
997414608,4224,1
997414608,9412,5
997414608,5120,8
997414608,5131,1
997414608,0,2
985229724,2166,2
998637627,7119,9
998637627,1349,1
998637627,3112,1
998637627,4321,2
998637627,8332,1
998637627,2161,1
998637627,2142,2
919573856,1349,1
919573856,7233,1
919573856,8322,1
919573856,7411,1
919573856,8332,3
919573856,4323,1
911599538,7223,1
994873733,5223,3
994873733,1211,1
994873733,3313,2
994873733,4311,2
994873733,2431,1
994873733,3322,2
995962373,1120,1
995962373,3112,1
995962373,1211,1
995722844,5223,4
995722844,1221,3
995722844,2433,7
995722844,3322,11
995722844,2511,1
918449779,3322,4
914155703,5141,4
971474823,2342,5
971474823,2351,1
996222160,7549,1
913140230,8342,2
942254962,4311,2
942254962,2411,3
950608331,4110,1
995606747,3321,4
995606747,4221,4
953362910,2342,1
976886534,5223,2
935451426,3313,1
989118927,4313,1
991604650,5246,3
991604650,5131,1
913733991,4224,5
913733991,3434,1
959460558,5223,3
975916766,4311,1
995602318,1312,1
999147372,7233,2
874280712,5223,1
979610599,1349,1
993330051,6121,1
915685668,5311,1
915685668,2342,5
894259582,0,1
998257360,4110,1
998257360,2511,1
980392732,1219,1
980392732,4311,1
980392732,0,1
984801548,5169,2
984801548,5419,2
984801548,8342,2
984801548,5230,15
984801548,5223,2
984801548,3112,1
984801548,8343,2
984801548,3422,2
991020543,5132,2
991020543,9313,1
991020543,4224,10
991020543,1411,1
991020543,5120,7
991020543,9112,2
991020543,5131,8
990747776,3422,2
992086637,5223,2
