orgnr_frtk,nkode1,ansatte_antall,navn,naerk_tekst
974772892,84.120,82.0,ÅSERAL KOMMUNE AVDELING FOR LEVEKÅR,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974765918,84.120,68.0,ÅSERAL KOMMUNE AVDELING FOR OPPVEKST OG KULTUR,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974780984,84.110,35.0,ÅSERAL KOMMUNE SENTRALADMINISTRASJON,Generell offentlig administrasjon
971496967,88.911,22.0,ÅSESTRANDA BARNEHAGE SA,Barnehager
995516470,47.300,10.0,ÅSGÅRDSTRAND AUTOSERVICE AS,Detaljhandel med drivstoff til motorvogner
942231105,55.101,55.0,ÅSGÅRDSTRAND HOTELL ANS,"Drift av hoteller, pensjonater og moteller med restaurant"
913589513,69.201,4.0,ÅSGÅRDSTRAND REGNSKAP AS,Regnskap og bokføring
930998710,45.112,10.0,ÅSHEIM MASKIN AS,"Detaljhandel med biler og lette motorvogner, unntatt motorsykler"
922043841,88.911,19.0,ÅSHEIMSKOG FUS BARNEHAGE AS,Barnehager
992546107,96.020,3.0,ÅSHILD BIRGITTE KRISTIANSEN,Frisering og annen skjønnhetspleie
913277058,47.750,12.0,ÅSHILD TORP,Butikkhandel med kosmetikk og toalettartikler
998425336,86.211,5.0,ÅSKOLLEN LEGESENTER DA,Allmenn legetjeneste
996402029,45.200,5.0,ÅSKRYSSET AUTO AS,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
971482869,88.911,22.0,ÅSLAND BARNEHAGE SA,Barnehager
986818006,88.911,8.0,ÅSLEET FAMILIEBARNEHAGE Julie Hov Fostervold,Barnehager
985439109,49.410,42.0,ÅSLUND TRANSPORT AS,Godstransport på vei
971498978,49.320,17.0,ÅSMUND HANSEN,Drosjebiltransport
916881029,43.120,69.0,ÅSMUND PETTERSEN & SØNN AS,Grunnarbeid
912176657,49.410,13.0,ÅSMUND RENGÅRD TRANSPORT AS,Godstransport på vei
998913039,94.991,5.0,ÅSNES FRIVILLIGSENTRAL,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted
976988035,94.910,13.0,ÅSNES KIRKELIGE FELLESRÅD,Religiøse organisasjoner
964948232,84.110,1213.0,ÅSNES KOMMUNE,Generell offentlig administrasjon
983501567,86.211,1.0,ÅSNES LEGESENTER DA,Allmenn legetjeneste
959908036,88.994,16.0,ÅSPRO ARBEID OG KOMPETANSE AS,Varig tilrettelagt arbeid
971307730,93.120,20.0,ÅSSIDEN IDRETTSFORENING,Idrettslag og -klubber
971486805,88.911,14.0,ÅSSIDEN KVINNE OG FAMILIELAG,Barnehager
921146779,86.211,7.0,ÅSSIDEN LEGESENTER AS,Allmenn legetjeneste
997869516,56.102,9.0,ÅSSIDEN PIZZADRIFT AS,Drift av gatekjøkken
980419258,43.221,6.0,ÅSSIDEN RØR AS,Rørleggerarbeid
988428329,88.911,5.0,ÅSTROLL NATURBARNEHAGE V/RITA FÆGRI,Barnehager
988413216,86.107,126.0,ÅSTVEIT HELSESENTER AS,Rehabilitering- og opptreningsinstitusjoner
997391772,11.050,11.0,ÆGIR BRYGGERI AS,Produksjon av øl
918613102,43.210,6.0,ÆGIR ELEKTRO AS,Elektrisk installasjonsarbeid
920050042,03.212,1.0,ÆNES INKUBATOR AS,Produksjon av yngel og settefisk i hav- og kystbasert fiskeoppdrett
939625593,46.431,31.0,ÖSTBERG NORGE AS,Engroshandel med elektriske husholdningsapparater og -maskiner
911669668,41.200,262.0,Ø M FJELD AS,Oppføring av bygninger
935973465,46.739,5.0,Ø M FJELD BYGGSHOP AS,Engroshandel med byggevarer ikke nevnt annet sted
979409567,68.100,4.0,Ø M FJELD UTVIKLING AS,Kjøp og salg av egen fast eiendom
995127334,41.200,8.0,Ø-BYGG AS,Oppføring av bygninger
986382321,56.101,40.0,Ø-HALLEN PUBDRIFT AS,Drift av restauranter og kafeer
995677067,88.911,13.0,Ø. KLEPPE BARNEHAGE AS,Barnehager
918139079,47.111,17.0,Ø. MADSBERG AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
987578548,47.300,130.0,ØA MARKETING AS,Detaljhandel med drivstoff til motorvogner
936606229,47.521,6.0,ØB JERNVARE AS,"Butikkhandel med bredt utvalg av jernvarer, fargevarer og andre byggevarer"
911577003,69.201,6.0,ØB REGNSKAP AS,Regnskap og bokføring
936606040,43.221,14.0,ØB RØR AS,Rørleggerarbeid
985061742,81.299,4.0,ØBU SERVICE AS,Annen rengjøringsvirksomhet ikke nevnt annet sted
992170905,43.120,10.0,ØDEGAARD ANLEGG AS,Grunnarbeid
917410119,47.710,53.0,ØDEGAARD DAME AS,Butikkhandel med klær
976485750,46.499,143.0,ØDEGAARD ENGROS AS,Engroshandel med husholdningsvarer og varer til personlig bruk ikke nevnt annet sted
946124842,47.710,35.0,ØDEGAARD HERRE AS,Butikkhandel med klær
989798189,10.710,36.0,ØDEGAARDEN BAKERI OG KONDITORI AS,Produksjon av brød og ferske konditorvarer
980808882,46.733,3.0,ØDEGÅRD LAKK AS,Engroshandel med fargevarer
917752907,43.221,10.0,ØDEGÅRD-VVS AS,Rørleggerarbeid
979466811,45.200,15.0,ØDEGÅRDEN AUTO AS,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
996685640,88.911,35.0,ØDEGÅRDEN BARNEHAGEDRIFT AS,Barnehager
913638530,81.210,14.0,ØDEGÅRDS RENHOLD OG SERVICE AS,Rengjøring av bygninger
970976981,43.210,10.0,ØDESKAUG ELEKTRO AS,Elektrisk installasjonsarbeid
892353662,41.200,26.0,ØEN HYTTEBYGG AS,Oppføring av bygninger
980838277,43.222,15.0,ØEN KULDETEKNIKK AS,Kuldeanlegg- og varmepumpearbeid
982529050,55.300,12.0,ØEN TURISTSENTER AS,Drift av campingplasser
888321942,38.110,25.0,ØFAS HUSHOLDNING AS,Innsamling av ikke-farlig avfall
992104082,68.209,9.0,ØGLEND AS,Utleie av egen eller leid fast eiendom ellers
985748152,25.990,10.0,ØGLÆND INDUSTRIER AS,Produksjon av metallvarer ikke nevnt annet sted
985748128,25.990,161.0,ØGLÆND SYSTEM AS,Produksjon av metallvarer ikke nevnt annet sted
980279286,77.340,5.0,ØGREID AS,Utleie og leasing av sjøtransportmateriell
986394427,00.000,1.0,ØGREID EIENDOM AS,Uoppgitt
993055344,68.209,4.0,ØIE EIENDOMSUTVIKLING AS,Utleie av egen eller leid fast eiendom ellers
832040592,71.121,6.0,ØIE PROSJEKTUTVIKLING AS,Byggeteknisk konsulentvirksomhet
983456405,30.120,19.0,ØIEN BÅT AS,Bygging av fritidsbåter
957749933,43.120,75.0,ØIJORD & AANES ENTREPRENØRFORRETNING AS,Grunnarbeid
986547525,49.410,3.0,ØIVIND DIDRIKSEN TRANSPORT,Godstransport på vei
936860478,43.221,21.0,ØIVIND LYSTAD AS,Rørleggerarbeid
963124406,45.112,12.0,ØKERN BILAUKSJON AS,"Detaljhandel med biler og lette motorvogner, unntatt motorsykler"
995494612,88.911,54.0,ØKERNLY BARNEHAGEDRIFT AS,Barnehager
986803491,88.911,5.0,ØKERNVEIEN FAMILIEBARNEHAGE Cemile Algünerhan,Barnehager
979893434,43.221,9.0,ØKO AS,Rørleggerarbeid
980301478,46.310,9.0,ØKO-KOMPANIET AS,Engroshandel med frukt og grønnsaker
937508522,69.201,8.0,ØKO-ROM AS,Regnskap og bokføring
993614882,69.201,5.0,ØKO.NET AS,Regnskap og bokføring
991801421,10.130,35.0,ØKODRIFT HOMLAGARDEN AS,Produksjon av kjøtt- og fjørfevarer
984885474,46.389,13.0,ØKOGROSSISTEN AS,Engroshandel med spesialisert utvalg av nærings- og nytelsesmidler ikke nevnt annet sted
874761532,84.240,176.0,ØKOKRIM,Politi- og påtalemyndighet
915407900,41.200,7.0,ØKOLAFT AS,Oppføring av bygninger
982512069,94.991,18.0,ØKOLOGISK NORGE,Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted
993055042,46.210,3.0,ØKOLOGISK SPESIALKORN SKANDINAVIA AS,"Engroshandel med korn, råtobakk, såvarer og fôrvarer"
985491518,47.111,9.0,ØKOLOGISKE DAGLIGVARER AS,Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
916073836,69.201,12.0,ØKONOMENE AS,Regnskap og bokføring
982902045,69.201,17.0,ØKONOMI & REGNSKAP AS,Regnskap og bokføring
917338566,69.202,5.0,ØKONOMI MANAGEMENT AS,Revisjon
986758526,69.201,12.0,ØKONOMI OG DATA AS,Regnskap og bokføring
980015033,69.201,8.0,ØKONOMI OG KONSULENTSERVICE AS,Regnskap og bokføring
984127448,69.201,12.0,ØKONOMI OG REGNSKAPSPARTNER AS,Regnskap og bokføring
979947143,69.201,10.0,ØKONOMI SOGN AS,Regnskap og bokføring
987773448,69.201,8.0,ØKONOMI- OG ADMINISTRASJONSTJENESTER AS,Regnskap og bokføring
924005769,46.610,44.0,ØKONOMI-DELER AS,Engroshandel med maskiner og utstyr til jordbruk og skogbruk
991828648,69.201,7.0,ØKONOMI-FOKUS AS,Regnskap og bokføring
915635474,69.201,4.0,ØKONOMIAVDELINGEN ØST AS,Regnskap og bokføring
983949150,62.020,10.0,ØKONOMIBISTAND AS,Konsulentvirksomhet tilknyttet informasjonsteknologi
991600353,62.020,16.0,ØKONOMIBISTAND NORD AS,Konsulentvirksomhet tilknyttet informasjonsteknologi
929327446,69.201,50.0,ØKONOMIBISTAND REGNSKAP AS,Regnskap og bokføring
989953427,58.290,51.0,ØKONOMIBISTAND SØR AS,Utgivelse av annen programvare
985223769,41.200,1.0,ØKONOMIBYGG ARKITEKTUR AS,Oppføring av bygninger
937787383,69.201,7.0,ØKONOMIBYRÅET AS,Regnskap og bokføring
967454729,69.201,8.0,ØKONOMICONSULT AS,Regnskap og bokføring
976038495,69.201,6.0,ØKONOMICONSULT AS,Regnskap og bokføring
971027835,94.120,5.0,ØKONOMIFORBUNDET,Yrkessammenslutninger
979302991,69.201,19.0,ØKONOMIFORUM BERGEN AS,Regnskap og bokføring
999539823,69.201,6.0,ØKONOMIGLIMT AS,Regnskap og bokføring
879902002,69.201,1.0,ØKONOMIGRUPPEN AS,Regnskap og bokføring
984540671,69.201,20.0,ØKONOMIHUSET AS,Regnskap og bokføring
871231362,69.201,10.0,ØKONOMIHUSET FAUSKE AS,Regnskap og bokføring
999042295,69.201,4.0,ØKONOMIHUSET FINNMARK AS,Regnskap og bokføring
957219438,69.201,9.0,ØKONOMIHUSET JAN OVE MAGNUSSEN AS,Regnskap og bokføring
916961294,70.220,4.0,ØKONOMIKONSULENTEN HARALD KLØVE AS,Bedriftsrådgivning og annen administrativ rådgivning
999329055,69.201,9.0,ØKONOMIKONTORET VOSS AS,Regnskap og bokføring
990219281,69.201,6.0,ØKONOMIPARTNER AS,Regnskap og bokføring
989103032,69.201,7.0,ØKONOMIPARTNER HAMAR AS,Regnskap og bokføring
985509409,78.200,11.0,ØKONOMIPERSONELL AS,Utleie av arbeidskraft
979484518,69.201,12.0,ØKONOMIRINGEN VÅLER AS,Regnskap og bokføring
980313093,69.201,12.0,ØKONOMIRÅDGIVNING AS,Regnskap og bokføring
993005835,69.201,6.0,ØKONOMIRÅDGIVNING ELVERUM AS,Regnskap og bokføring
993374423,69.201,8.0,ØKONOMIRÅDGIVNING GJØVIK AS,Regnskap og bokføring
984734387,69.201,23.0,ØKONOMIRÅDGIVNING RINGSAKER AS,Regnskap og bokføring
999648096,69.201,9.0,ØKONOMIRÅDGIVNING SOLØR AS,Regnskap og bokføring
979850212,69.201,22.0,ØKONOMISENTERET AS,Regnskap og bokføring
984058993,69.201,19.0,ØKONOMISENTERET VOSS AS,Regnskap og bokføring
948120984,69.201,12.0,ØKONOMISERVICE AS,Regnskap og bokføring
952227904,69.201,29.0,ØKONOMISERVICE AS,Regnskap og bokføring
971126507,69.201,11.0,ØKONOMISERVICE AS,Regnskap og bokføring
882755762,70.220,7.0,ØKONOMISK RÅDGIVNING AS,Bedriftsrådgivning og annen administrativ rådgivning
995127032,69.201,6.0,ØKONOMISTYRING NORD AS,Regnskap og bokføring
987326131,69.201,7.0,ØKONOMISTYRING ÅLESUND AS,Regnskap og bokføring
991606823,69.201,50.0,ØKONOMITJENESTER INNLANDET AS,Regnskap og bokføring
920145418,69.201,5.0,ØKONOVA 360 AS,Regnskap og bokføring
977075459,69.201,11.0,ØKONSULT AS,Regnskap og bokføring
937160437,69.201,15.0,ØKOPLAN REGNSKAP AS,Regnskap og bokføring
820399412,69.201,5.0,ØKOPRO AS,Regnskap og bokføring
971363169,01.610,1.0,ØKORINGEN VEST FORSØKSRING,Tjenester tilknyttet planteproduksjon
996473082,69.201,1.0,ØKORÅD AS,Regnskap og bokføring
950533676,69.201,10.0,ØKORÅD EVENSKJER AS,Regnskap og bokføring
987447702,69.201,10.0,ØKORÅD HADSEL AS,Regnskap og bokføring
950485922,69.201,19.0,ØKORÅD NARVIK AS,Regnskap og bokføring
888401652,69.201,6.0,ØKORÅD SORTLAND AS,Regnskap og bokføring
988259977,69.201,5.0,ØKORÅD ØKSNES AS,Regnskap og bokføring
998585856,47.919,9.0,ØKOSJOKOLADE AS,Postordre-/Internetthandel med annet spesialisert vareutvalg
998573416,46.610,10.0,ØKOTECH AS,Engroshandel med maskiner og utstyr til jordbruk og skogbruk
912592715,43.223,24.0,ØKOVENT AS,Ventilasjonsarbeid
951710814,45.200,9.0,ØKSNES BIL & MASKIN AS,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
970920633,68.209,5.0,ØKSNES BOLIGSTIFTELSE,Utleie av egen eller leid fast eiendom ellers
981935276,47.521,18.0,ØKSNES BYGGEVARE AS,"Butikkhandel med bredt utvalg av jernvarer, fargevarer og andre byggevarer"
950912367,43.210,3.0,ØKSNES ELEKTRO AS,Elektrisk installasjonsarbeid
976754301,41.200,111.0,ØKSNES ENTREPRENØR AS,Oppføring av bygninger
980360989,52.221,13.0,ØKSNES HAVNEVESEN KF,Drift av havne- og kaianlegg
874792152,84.120,632.0,ØKSNES KOMMUNE HELSE- OG SOSIALADMINISTRASJON,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974792168,84.120,27.0,ØKSNES KOMMUNE KULTURADMINISTRASJON,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974792176,84.130,63.0,ØKSNES KOMMUNE PLAN- OG UTBYGGINGSETAT,Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked
974794497,84.110,97.0,ØKSNES KOMMUNE SENTRALADMINISTRASJON,Generell offentlig administrasjon
974790505,84.120,406.0,ØKSNES KOMMUNE SKOLEADMINISTRASJON,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
977000904,94.910,19.0,ØKSNES SOKN,Religiøse organisasjoner
965063277,88.994,25.0,ØKSNES VEKST AS,Varig tilrettelagt arbeid
979978758,68.209,1.0,ØKSNEVAD NÆRINGSPARK AS,Utleie av egen eller leid fast eiendom ellers
971467673,86.211,1.0,ØKSNEVAD VIDAR,Allmenn legetjeneste
996910849,70.220,24.0,ØLAKADEMIET AS,Bedriftsrådgivning og annen administrativ rådgivning
996428249,47.919,18.0,ØLBRYGGING AS,Postordre-/Internetthandel med annet spesialisert vareutvalg
953685124,23.610,195.0,ØLEN BETONG AS,Produksjon av betongprodukter for bygge- og anleggsvirksomhet
970938664,49.410,125.0,ØLEN BETONG TRANSPORT AS,Godstransport på vei
988335975,55.101,9.0,ØLEN GJESTEGÅRD AS,"Drift av hoteller, pensjonater og moteller med restaurant"
975686116,90.040,2.0,ØLEN KULTURHUS SA,Drift av lokaler tilknyttet kunstnerisk virksomhet
989713078,47.591,12.0,ØLEN MØBEL AS,Butikkhandel med møbler
999092942,69.201,10.0,ØLEN REGNSKAP AS,Regnskap og bokføring
986986561,88.911,49.0,ØLENSJØEN FUS BARNEHAGE AS,Barnehager
994441191,47.300,15.0,ØLENSVÅG AUTOSENTER AS,Detaljhandel med drivstoff til motorvogner
917533075,46.349,5.0,ØLFORSYNINGEN AS,Engroshandel med drikkevarer ellers
914817471,56.301,7.0,ØLTORGET AS,Drift av puber
992073632,28.930,29.0,ØLVE INDUSTRIER AS,Produksjon av maskiner og utstyr til nærings- og nytelsesmiddelindustri
994517619,85.201,13.0,ØLVE MONTESSORISKULE SA,Ordinær grunnskoleundervisning
989041398,41.200,7.0,ØMF HOLDING AS,Oppføring av bygninger
994511130,33.120,6.0,ØMS RAIL & MASKIN AS,Reparasjon av maskiner
918637583,42.210,123.0,ØPD AS,Bygging av vann- og kloakkanlegg
992225505,47.190,6.0,ØRA BUTIKKDRIFT AS,Butikkhandel med bredt vareutvalg ellers
990689830,43.210,11.0,ØRA ELEKTRO AS,Elektrisk installasjonsarbeid
964368961,47.523,8.0,ØRA FARGE OG MILJØ AS,Butikkhandel med fargevarer
950485299,88.911,11.0,ØRAKER BARNEHAGE AS,Barnehager
896436732,88.911,14.0,ØRARAMPEN BARNEHAGE AS,Barnehager
914270472,56.101,19.0,ØRE VILLA AS,Drift av restauranter og kafeer
985152861,10.110,17.0,ØRE VILT SA,Bearbeiding og konservering av kjøtt
994224093,47.730,12.0,ØREBEKK APOTEK AS,Butikkhandel med apotekvarer
990853290,88.911,27.0,ØREBEKK BARNEHAGE - RS TEAM AS,Barnehager
993570834,86.211,6.0,ØREBEKK LEGESENTER AS,Allmenn legetjeneste
982603250,88.911,18.0,ØREN ANDELSLAG SA,Barnehager
985208298,55.101,17.0,ØREN HOTEL AS,"Drift av hoteller, pensjonater og moteller med restaurant"
983988245,56.101,18.0,ØREN KRO AS,Drift av restauranter og kafeer
912626865,56.101,26.0,ØRENS MEIERI AS,Drift av restauranter og kafeer
959011419,88.994,24.0,ØRI AS,Varig tilrettelagt arbeid
920871046,47.112,6.0,ØRJANS KIOSK AS,Kioskhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler
913876954,69.201,5.0,ØRJE REGNSKAPSKONTOR AS,Regnskap og bokføring
970907653,45.200,20.0,ØRLAND BIL AS,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
964982686,84.110,1070.0,ØRLAND KOMMUNE,Generell offentlig administrasjon
993091472,90.040,75.0,ØRLAND KULTURSENTER KF,Drift av lokaler tilknyttet kunstnerisk virksomhet
916078528,55.101,52.0,ØRLAND KYSTHOTELL AS,"Drift av hoteller, pensjonater og moteller med restaurant"
971379928,94.110,3.0,ØRLAND NÆRINGSFORUM,Næringslivs- og arbeidsgiverorganisasjoner
876998432,94.910,27.0,ØRLAND SOKN,Religiøse organisasjoner
937901925,64.190,28.0,ØRLAND SPAREBANK,Bankvirksomhet ellers
977053781,49.410,174.0,ØRLAND TRANSPORT AS,Godstransport på vei
997772679,86.211,6.0,ØRMELEN LEGESENTER AS,Allmenn legetjeneste
983424295,02.100,7.0,ØRMEN DEKKBARK AS,Skogskjøtsel og andre skogbruksaktiviteter
989297945,68.209,9.0,ØRN VASK & RENS AS,Utleie av egen eller leid fast eiendom ellers
999127746,47.761,5.0,ØRNES BLOMSTER AS,Butikkhandel med blomster og planter
986599657,55.101,19.0,ØRNES HOTELL AS,"Drift av hoteller, pensjonater og moteller med restaurant"
986946640,47.300,4.0,ØRNESKRYSSET BENSIN OG SERVICE v/ Verner Lillegård,Detaljhandel med drivstoff til motorvogner
915611893,88.911,27.0,ØRNESTEIN GÅRDSBARNEHAGE AS,Barnehager
985148813,88.911,23.0,ØRNEVEIEN NATURBARNEHAGE AS,Barnehager
913413466,33.150,18.0,ØRNLI SLIPP AS,Reparasjon og vedlikehold av skip og båter
864978932,84.110,356.0,ØRSKOG KOMMUNE,Generell offentlig administrasjon
988077585,85.601,7.0,ØRSKOG KOMMUNE PEDAGOGISK- PSYKOLOGISK RÅDGIVNINGSKONTOR,Pedagogisk-psykologisk rådgivningstjeneste
837900212,64.190,24.0,ØRSKOG SPAREBANK,Bankvirksomhet ellers
993445800,47.300,15.0,ØRSTA AUTOSENTER AS,Detaljhandel med drivstoff til motorvogner
984699883,45.112,15.0,ØRSTA BIL AS,"Detaljhandel med biler og lette motorvogner, unntatt motorsykler"
985010196,41.109,3.0,ØRSTA BYGGSERVICE AS,Utvikling og salg av egen fast eiendom ellers
890325262,96.020,8.0,ØRSTA DAME- & HERREFRISØR AS,Frisering og annen skjønnhetspleie
974785323,96.020,10.0,ØRSTA HÅRDESIGN AS,Frisering og annen skjønnhetspleie
971371188,93.120,28.0,ØRSTA IDRETTSLAG,Idrettslag og -klubber
998458927,84.120,190.0,ØRSTA KOMMUNE BARNEHAGE,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
998460158,84.120,195.0,ØRSTA KOMMUNE BU OG HABILITERING,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
998460182,84.120,110.0,ØRSTA KOMMUNE EIGEDOM,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974775956,84.120,103.0,ØRSTA KOMMUNE HELSE OG VELFERD,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974767112,84.120,54.0,ØRSTA KOMMUNE KULTUR OG LANDBRUK,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
998460115,84.120,539.0,ØRSTA KOMMUNE OMSORG OG REHABILITERING,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974782014,84.110,71.0,"ØRSTA KOMMUNE RÅDMANN, STAB OG STØTTE",Generell offentlig administrasjon
998457009,84.120,357.0,ØRSTA KOMMUNE SKULE,"Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern"
974775972,84.130,110.0,ØRSTA KOMMUNE TEKNISKE TENESTER,Offentlig administrasjon tilknyttet næringsvirksomhet og arbeidsmarked
976997204,94.910,22.0,ØRSTA KYRKJELEGE FELLESRÅD,Religiøse organisasjoner
980027112,47.782,7.0,ØRSTA OPTISKE AS,Butikkhandel med optiske artikler
913705904,47.771,7.0,ØRSTA SMYKKER OG KLOKKER AS,Butikkhandel med ur og klokker
980092194,46.460,2.0,ØSSUR NORDIC AS,Engroshandel med sykepleie- og apotekvarer
820351282,84.250,49.0,ØST 110-SENTRAL IKS,Brannvern
991421734,43.320,50.0,ØST AS,Snekkerarbeid
984850360,41.200,13.0,ØST ENTREPRENØR AS,Oppføring av bygninger
917130701,82.910,11.0,ØST INKASSO AS,Inkasso- og kredittopplysningsvirksomhet
916142021,43.120,5.0,ØST MASKIN AS,Grunnarbeid
974760584,84.240,2018.0,ØST POLITIDISTRIKT,Politi- og påtalemyndighet
918558527,69.201,1.0,ØST REGNSKAP & RÅDGIVING AS,Regnskap og bokføring
918127909,43.221,9.0,ØST VVS AS,Rørleggerarbeid
921473346,38.110,8.0,ØST-FINNMARK AVFALLSSELSKAP AS,Innsamling av ikke-farlig avfall
971473126,82.990,1.0,ØST-REVISJON DA,Annen forretningsmessig tjenesteyting ikke nevnt annet sted
988943312,43.990,91.0,ØST-RIV AS,Annen spesialisert bygge- og anleggsvirksomhet
985541590,43.210,29.0,ØSTA ELEKTRO AS,Elektrisk installasjonsarbeid
916036493,69.100,4.0,ØSTBY AARSKOG ADVOKATFIRMA AS,Juridisk tjenesteyting
986062076,88.911,12.0,ØSTBY GÅRDSBARNEHAGE DA,Barnehager
920961932,43.210,20.0,ØSTBYE & SLETMOEN AS,Elektrisk installasjonsarbeid
984144644,45.200,4.0,ØSTBYEN BIL OG KAROSSERI AS,"Vedlikehold og reparasjon av motorvogner, unntatt motorsykler"
983770827,47.300,19.0,ØSTBYEN TRAFIKK OG BUTIKK AS,Detaljhandel med drivstoff til motorvogner
920508324,38.320,157.0,ØSTBØ AS,Sortering og bearbeiding av avfall for materialgjenvinning
998469325,43.290,89.0,ØSTCOM AS,Annet installasjonsarbeid
976582705,71.113,12.0,ØSTENGEN & BERGO AS,Landskapsarkitekttjenester
984244703,43.911,33.0,ØSTENSEN EFTF AS,Blikkenslagerarbeid på tak
983900097,86.211,5.0,ØSTENSJØ LEGESENTER AS,Allmenn legetjeneste
980844072,50.204,330.0,ØSTENSJØ REDERI AS,Forsyning og andre sjøtransporttjenester for offshore
965443207,88.911,18.0,ØSTENSJØSTUA BARNEHAGE SA,Barnehager
986943463,41.109,4.0,ØSTER HUS AS,Utvikling og salg av egen fast eiendom ellers
915940587,41.200,96.0,ØSTER HUS DRIFT AS,Oppføring av bygninger
912485811,43.120,46.0,ØSTER HUS ENTREPRENØR AS,Grunnarbeid
985204470,41.109,6.0,ØSTER HUS GRUPPEN AS,Utvikling og salg av egen fast eiendom ellers
989255606,88.911,12.0,ØSTERBOTN NATURBARNEHAGE AS,Barnehager
977279100,03.111,3.0,ØSTERBRIS AS,Hav- og kystfiske
964115532,55.101,14.0,ØSTERBØ FJELLSTOVE AS,"Drift av hoteller, pensjonater og moteller med restaurant"
976195922,27.110,31.0,ØSTERBØ MASKIN AS,"Produksjon av elektromotorer, generatorer og transformatorer"
980393224,49.410,13.0,ØSTERBØ TRANSPORT & MASKIN AS,Godstransport på vei
998066549,71.129,2.0,ØSTERDAL MILJØ AS,Annen teknisk konsulentvirksomhet
979903928,41.200,12.0,ØSTERDALEN BYGGESERVICE AS,Oppføring av bygninger
997868625,46.510,41.0,ØSTERENG IT AS,"Engroshandel med datamaskiner, tilleggsutstyr til datamaskiner samt programvare"
990522375,49.410,3.0,ØSTERHAGEN TRANSPORT AS,Godstransport på vei
936547192,25.610,4.0,ØSTERHAUG SANDBLÅSING OG LAKKERING,Overflatebehandling av metaller
984280505,43.210,19.0,ØSTERHUS ELEKTRO AS,Elektrisk installasjonsarbeid
912509478,43.221,7.0,ØSTERHUS RØR AS,Rørleggerarbeid
984464177,49.410,58.0,ØSTERHUS TRANSPORT AS,Godstransport på vei
981262174,93.190,70.0,ØSTERN BRUG RIDESENTER AS,Andre sportsaktiviteter
911881721,86.230,6.0,ØSTERVÅGTANNLEGENE AS,Tannhelsetjenester
